route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03293.jpg,none,none,0.98,"The image displays a clear daytime view of a green hilly landscape with no visible smoke columns, flames, or heat haze.",6393.9,896.5,5204.3,1432,349,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03299.jpg,none,smoke,0.7,A faint grayish smoke plume is visible rising from the hillside in the upper right portion of the image.,27296.1,901.0,26127.7,1432,1739,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03306.jpg,none,smoke,0.85,A grayish smoke plume is visible rising from the hilltop area in the upper right background.,9600.2,875.8,8434.0,1432,565,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03315.jpg,none,none,0.95,"No fire signals such as smoke, flames, or heat haze are detected in this daytime landscape image.",9758.9,884.4,8557.3,1432,573,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03317.jpg,none,none,0.95,No fire or smoke signals detected in the landscape scene.,9782.3,884.4,8628.8,1432,578,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03321.jpg,none,none,0.95,No fire or smoke signals detected in the daytime landscape view.,8773.0,890.7,7588.1,1432,508,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03323.jpg,none,none,0.95,No fire or smoke signals detected in the daytime landscape scene.,9334.1,908.0,8137.4,1432,546,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03326.jpg,none,none,0.95,No fire signals or smoke are visible in this overcast landscape scene.,7058.9,895.7,5877.4,1432,394,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03332.jpg,none,none,0.99,"The image displays a clear daytime landscape with green hills and a parking lot, showing no signs of smoke, flames, or heat haze.",10864.5,907.4,9614.6,1432,644,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03335.jpg,none,none,0.95,"The image displays a clear daytime scene with green hills and a parking lot, showing no signs of smoke, flames, or heat haze.",10023.7,900.2,8850.8,1432,593,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03342.jpg,none,none,0.95,No fire or smoke signals are detected in this daytime landscape image.,6438.7,889.1,5198.0,1432,349,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03345.jpg,none,none,0.95,"The image displays a clear daytime landscape with green hills and a parking lot under a cloudy sky, showing no signs of smoke, flames, or heat haze.",6625.3,895.3,5462.9,1432,367,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03347.jpg,none,none,0.99,No fire or smoke signals are detected in this clear daytime landscape image.,7077.6,902.7,5884.6,1432,395,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03357.jpg,none,none,1.0,No fire or smoke signals detected in the clear daylight landscape.,7039.9,886.8,5870.4,1432,394,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03358.jpg,none,none,0.95,"The image displays a clear daytime scene with green hills and a parking lot, showing no signs of smoke, flames, or heat haze.",8814.7,896.0,7618.3,1432,510,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03359.jpg,none,none,0.95,No fire or smoke signals detected in the clear daytime landscape.,7427.2,889.5,6287.0,1432,421,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03361.jpg,none,none,0.95,"The image displays a clear daytime landscape with green hills and a parking lot, showing no signs of smoke, flames, or heat haze.",8870.9,891.9,7691.5,1432,515,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03365.jpg,none,none,0.95,No fire or smoke signals detected in the clear daytime landscape.,7040.9,881.9,5875.8,1432,393,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03385.jpg,none,smoke,0.9,A grayish-white smoke plume is visible rising from the hillside vegetation in the middle distance.,9729.7,887.8,8533.1,1432,570,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03392.jpg,none,none,0.95,"The image displays a night scene with artificial streetlights and lens artifacts, but lacks any irregular bright spots or gray plumes indicative of fire or smoke.",11546.2,885.6,10380.6,1432,692,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03394.jpg,none,none,0.95,"The image shows a rainy night scene with streetlights and lens artifacts, but no visible smoke columns, flames, or heat haze indicative of a fire.",19859.4,921.4,18632.4,1432,1237,66.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03400.jpg,none,none,0.95,"The image shows a rainy street scene with wet roads and trees, but there are no visible flames, hotspots, or smoke plumes indicative of a fire.",29221.1,890.5,27954.0,1432,1863,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03405.jpg,none,none,0.95,"The image shows bright artificial streetlights at night with significant rain or water droplets on the lens causing bokeh, but no signs of fire or smoke.",16554.5,899.5,15360.4,1432,1027,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03408.jpg,none,none,0.95,"The image displays a rainy night scene with bright artificial streetlights causing significant lens flare and bokeh from water droplets, but no evidence of fire or smoke.",12532.5,894.2,11354.7,1432,761,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03410.jpg,none,none,0.95,"The image displays a night scene with bright artificial light sources (likely street lamps) and significant lens artifacts, but lacks distinct smoke plumes or irregular fire hotspots.",28894.4,890.5,27659.3,1432,1845,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03430.jpg,none,none,0.95,"The image shows a night scene with artificial streetlights and distant lights, but no visible smoke or fire indicators.",14179.0,898.2,12988.5,1432,870,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03436.jpg,none,unknown,0.0,,63807.8,895.2,62441.2,1432,4096,65.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03450.jpg,none,none,0.95,"The image shows a wet street scene at night with tree branches and cables in the foreground, but there are no visible flames, smoke, or heat haze indicating a fire.",6759.7,883.3,5583.2,1432,375,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03452.jpg,none,none,0.95,No fire or smoke signals detected; the image shows a street scene at night with road markings and vegetation.,8412.3,886.1,7222.2,1432,485,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03458.jpg,none,none,0.95,No fire or smoke signals detected in the night-time street scene.,8042.4,889.3,6860.0,1432,460,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03459.jpg,none,none,0.95,"No fire signals detected; the image shows a street scene at night with road markings and vegetation, but no smoke or flames are visible.",10132.8,894.3,8962.0,1432,600,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03467.jpg,none,none,0.95,"The image displays a wet street scene at night with tree branches and cables in the foreground, showing no signs of smoke or flames.",7715.1,889.3,6561.8,1432,438,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03473.jpg,none,none,0.95,No fire signals detected; the image shows a wet street scene at night with tree branches and cables in the foreground.,7599.4,878.3,6449.1,1432,430,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03485.jpg,none,none,0.95,No fire or smoke signals detected in this night-time street scene.,7811.9,881.1,6614.2,1432,444,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03488.jpg,none,none,0.95,Night vision footage of a street scene with trees and hanging cables shows no signs of fire or smoke.,11141.0,899.8,9963.1,1432,664,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03489.jpg,none,none,0.95,"No fire signals detected; the image shows a wet street scene at night with vegetation and road markings, but no flames or smoke.",9011.5,891.4,7841.2,1432,524,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03495.jpg,none,none,0.95,"The image shows a rainy night scene illuminated by an artificial light source, with no visible smoke, flames, or heat haze.",13443.7,895.2,12240.8,1432,816,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03499.jpg,none,none,1.0,"The image displays a clear daytime outdoor scene with no visible smoke, flames, or heat haze.",8733.3,880.3,7538.1,1432,504,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03502.jpg,none,none,0.95,No fire or smoke signals detected in this daytime outdoor scene.,8348.5,888.0,7184.5,1432,479,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03521.jpg,none,none,0.95,"The image displays a clear outdoor scene with a shelter and greenery under daylight conditions, showing no signs of smoke, flames, or heat haze.",8214.7,898.5,7046.2,1432,470,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03524.jpg,none,none,0.9,"The image shows a night scene with artificial streetlights and distant lights, but no visible smoke columns, flames, or heat haze indicative of a fire.",14123.5,885.1,12954.7,1432,862,66.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03537.jpg,none,none,0.95,"The image shows a night vision view of an electrical substation with no visible smoke plumes, flames, or heat haze, and the bright areas appear to be reflections on wet ground.",13384.0,892.5,12180.0,1432,812,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03538.jpg,none,none,0.95,The image shows a dark night scene with a vertical structure on the right and no visible flames or smoke.,12188.0,886.1,11023.2,1432,738,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03539.jpg,none,none,0.95,No fire or smoke signals detected; the bright area is consistent with a light reflection on wet ground rather than a fire hotspot.,11914.1,890.2,10707.6,1432,714,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03544.jpg,none,none,0.95,"The image displays a dark night scene with artificial street lighting and the moon, showing no signs of fire, smoke, or heat haze.",12228.5,883.4,11060.8,1432,737,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03556.jpg,none,none,0.95,"No fire signals such as smoke columns, flames, or heat haze are visible in this daytime landscape image.",8999.4,901.2,7796.1,1432,521,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03558.jpg,none,none,1.0,"No fire signals such as smoke columns, flames, or heat haze are visible in this daytime landscape image.",9826.2,890.0,8649.8,1432,578,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03559.jpg,none,none,0.98,"No smoke, flames, or heat haze are visible in the landscape; the scene shows a clear day with normal cloud cover and green vegetation.",9538.0,899.9,8368.8,1432,561,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03569.jpg,none,none,0.95,"The image displays a night scene with illuminated clouds and artificial streetlights, but no visible fire hotspots or smoke plumes are present.",10470.4,884.1,9303.1,1432,622,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03571.jpg,none,none,0.95,"The image displays a clear daytime scene with green hills and a parking lot, showing no signs of smoke, flames, or heat haze.",10345.2,897.8,9167.9,1432,612,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03572.jpg,none,none,0.95,"The image displays a clear daytime scene with green hills and a parking lot, showing no signs of smoke, flames, or heat haze.",8521.5,887.3,7336.8,1432,492,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03576.jpg,none,none,0.95,"The image displays a clear daytime landscape with green hills and a parking lot, showing no signs of smoke, flames, or heat haze.",7983.3,889.2,6811.9,1432,457,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03599.jpg,none,none,0.95,"The image displays a clear outdoor scene with a road and utility equipment, showing no signs of smoke, flames, or heat haze.",9160.1,882.2,8008.2,1432,536,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03605.jpg,none,none,0.95,"The image displays a night scene with illuminated clouds in the sky and artificial streetlights, but no visible fire or smoke plumes originating from the ground.",13921.2,881.8,12760.6,1432,853,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03617.jpg,none,smoke,0.7,Faint grayish smoke plumes are visible rising from the vegetation on the left side of the hill.,32027.9,880.0,30794.0,1432,2043,66.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03622.jpg,none,none,0.95,"The image shows a hilly landscape with low-hanging clouds or fog obscuring parts of the terrain, but there are no visible smoke plumes or fire hotspots.",10697.8,900.4,9490.8,1432,634,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03625.jpg,none,none,0.95,"The image shows a misty, overcast landscape with green hills and low-hanging clouds, but no distinct smoke plumes or fire hotspots are visible.",10791.6,901.5,9599.4,1432,642,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03626.jpg,none,unknown,0.0,,63993.5,895.5,62653.3,1432,4096,65.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03633.jpg,none,none,0.95,"No fire signals such as smoke, flames, or heat haze are visible in this clear daylight landscape image.",10853.5,1867.7,8619.9,2197,575,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03637.jpg,none,none,0.95,"The image shows a hilly landscape with significant sun glare and lens flares on the right side, but no smoke columns, flames, or heat haze are visible.",9919.3,899.1,8745.7,1432,585,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03641.jpg,none,none,0.95,"The image shows a landscape with significant sun glare and lens flares, but no smoke or fire signals are present.",13653.4,1076.6,12286.3,1584,820,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03645.jpg,none,none,0.95,"The image shows a dark landscape at dusk with clear skies and distant artificial lights, but no visible smoke plumes or fire hotspots.",10062.3,1067.1,8747.9,1584,583,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03656.jpg,none,none,0.9,"No fire signals such as smoke columns, flames, or heat haze are visible in this landscape image.",8683.5,903.1,7473.9,1432,500,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF03658.jpg,none,none,0.95,"The image displays a landscape scene at dusk with no visible smoke columns, flames, or heat haze indicators.",8645.7,898.4,7479.4,1432,501,67.0
