route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05263.jpg,smoke,none,0.95,No visible signs of fire or smoke detected; scene appears calm with daylight conditions.,7108.1,196.9,6540.0,859,350,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05264.jpg,smoke,none,0.85,"The image shows burn scars and haze but lacks visible active fire signals such as bright hotspots, dynamic smoke columns, or irregular glowing patterns.",14319.2,198.7,13496.1,859,719,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05265.jpg,smoke,none,0.95,No visible fire signals such as flames or smoke detected in the daytime image of a hilly landscape with vegetation and structures.,10275.0,197.6,9598.5,859,514,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05267.jpg,smoke,none,0.95,No visible flames or smoke detected in the image.,6457.9,197.3,5928.1,859,318,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05268.jpg,smoke,none,0.95,The image depicts an agricultural field with no visible fire activity or smoke.,7871.3,197.3,7277.7,859,390,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05294.jpg,smoke,none,0.95,No visible signs of fire signals such as smoke or flames detected.,10714.4,196.7,10008.0,859,536,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05304.jpg,smoke,none,0.75,No clear signs of fire or smoke detected; possible artificial lighting and atmospheric haze present.,9404.7,198.3,8755.5,859,469,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05308.jpg,smoke,none,0.95,No clear signs of active flames or smoke; bright spots appear consistent with artificial lighting rather than fires.,12155.1,199.0,11401.2,859,610,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05318.jpg,smoke,none,0.95,No visible fire signals such as smoke columns or hotspots detected in the image.,9056.4,197.3,8421.1,859,451,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05328.jpg,smoke,none,0.95,"No visible signs of active fires such as bright hotspots, irregular glowing patterns, or distinct smoke columns in the image.",5226.2,197.1,4733.4,859,254,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05333.jpg,smoke,none,0.85,"No clear signs of fire hotspots, flames, or distinct smoke plumes are visible in the image.",10808.5,198.1,10116.8,859,541,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05339.jpg,smoke,none,0.95,No visible signs of fire or smoke detected; landscape appears calm with natural vegetation and water bodies.,7039.5,197.3,6483.3,859,348,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05340.jpg,smoke,none,0.95,No visible fire signals such as hotspots or smoke detected in the urban landscape.,8963.9,198.3,8326.1,859,446,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05344.jpg,smoke,none,0.95,"No visible fire signals such as flames, hotspots, or distinct smoke columns detected in the image.",8544.6,197.3,7933.4,859,425,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05346.jpg,smoke,none,0.95,No visible fire signals or smoke detected in daylight aerial imagery.,8498.7,197.6,7874.3,859,422,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05356.jpg,smoke,none,0.95,No visible flames or significant smoke detected in the image; white spots appear to be vehicles under daylight conditions.,7477.4,198.5,6897.4,859,370,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05358.jpg,smoke,smoke,0.6,Potential smoke plumes near industrial structures in distant vegetation.,12456.2,198.1,11664.6,859,625,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05364.jpg,smoke,none,0.95,No visible signs of fire or smoke detected in the image.,6942.6,197.5,6371.6,859,342,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05367.jpg,smoke,none,0.95,No visible smoke columns or flames detected in the image.,8589.1,197.7,7966.1,859,427,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05369.jpg,both,none,0.6,"No clear fire signals such as bright hotspots, irregular flame patterns, or discernible smoke plumes are visible in the image.",13534.8,196.9,12727.4,859,681,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05379.jpg,smoke,smoke,0.85,"Smoke plumes are rising from the hillside, indicating a wildfire event.",7648.5,197.6,7054.4,859,378,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05399.jpg,smoke,none,0.95,No visible fire signals such as hotspots or smoke detected.,6762.6,198.0,6206.8,859,333,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05400.jpg,smoke,smoke,0.9,Smoke plumes rising from hillside areas suggest recent or ongoing wildfires.,9416.6,197.7,8756.5,859,469,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05407.jpg,smoke,none,0.95,No visible fire signals or smoke detected in this image.,8591.0,196.7,7964.3,859,427,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05408.jpg,smoke,none,0.95,No fire signals detected; urban landscape under cloudy skies without smoke or flames.,8045.3,199.1,7436.5,859,399,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05426.jpg,smoke,smoke,0.65,Grayish haze near the horizon on the right side of hills suggests possible distant smoke.,10509.3,199.0,9810.4,859,525,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05438.jpg,smoke,both,0.75,A bright white-yellow glowing spot with surrounding haze suggests both fire (hotspot) and smoke.,7073.9,199.8,6530.2,859,350,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05441.jpg,smoke,both,0.85,"Bright overexposed fire spots near the center-right indicate active combustion, accompanied by diffuse smoke plumes obscuring background vegetation.",7944.4,197.1,7372.3,859,395,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05444.jpg,both,both,0.9,"Bright fire hotspot visible as an intense white blob on the right side of the image, accompanied by surrounding grayish haze indicative of smoke.",7168.0,197.5,6621.8,859,355,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05448.jpg,both,both,0.75,Bright overexposed fire hotspot with surrounding hazy smoke-like textures in low-quality night-time conditions.,7404.3,197.7,6849.6,859,367,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05451.jpg,smoke,none,0.95,No visible fire signals such as bright glowing spots (fire) or grayish-white plumes/smoke detected.,9684.4,197.2,9029.9,859,484,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05452.jpg,both,both,0.85,"A bright overexposed blob indicative of intense heat (fire) is present, accompanied by diffuse haze suggesting surrounding smoke.",7579.9,198.7,7013.4,859,376,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05453.jpg,both,both,0.85,A bright fire hotspot is visible near a faint smoke plume in low-quality night-time conditions.,8465.4,197.7,7875.3,859,422,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05458.jpg,smoke,none,0.95,"No visible flames, hotspots, or smoke detected; landscape appears calm with no fire-related anomalies.",6500.2,197.8,5956.8,859,319,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05468.jpg,smoke,smoke,0.6,Grayish-white plumes obscuring vegetation and hills suggest distant smoke.,13445.5,197.4,12638.9,859,675,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05489.jpg,smoke,none,0.95,"No visible signs of active fires, flames, or smoke detected; natural lighting and atmospheric conditions dominate the scene.",10364.9,197.6,9664.7,859,517,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05490.jpg,smoke,none,0.85,"No clear signs of active fire or smoke; the image shows a hilly landscape with structures and towers under dusk lighting, possibly exhibiting normal environmental haze.",8647.6,197.6,8031.5,859,430,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05495.jpg,smoke,fire,0.75,A bright white spot near the center-left suggests a potential fire hotspot amidst low-quality nighttime conditions.,7660.5,196.5,7076.4,859,379,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05497.jpg,smoke,none,0.95,No signs of fire or smoke detected; urban landscape appears calm and clear.,6469.0,197.8,5932.5,859,318,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05498.jpg,smoke,none,0.95,"No visible signs of fire, flames, smoke columns, or heat haze detected.",7454.5,197.3,6892.4,859,369,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05499.jpg,smoke,smoke,0.75,"Vertical white plumes rising from an industrial area suggest active smoke emission, likely originating from ground-level sources.",11016.4,198.3,10295.4,859,550,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05504.jpg,smoke,none,0.95,No visible fire signals such as bright hotspots or distinct smoke plumes detected in the image.,9135.5,197.1,8485.5,859,454,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05505.jpg,smoke,none,0.75,No visible flames or smoke detected; haze may be due to atmospheric conditions.,7258.6,198.2,6682.5,859,358,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05507.jpg,smoke,none,0.95,"No visible signs of fire, flames, smoke plumes, or hotspots detected; image shows urban areas with artificial lighting and vegetation.",7316.5,197.8,6740.1,859,361,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05509.jpg,smoke,none,0.95,No detectable smoke or flames present; scene appears normal.,7044.0,198.3,6481.9,859,348,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05510.jpg,smoke,none,0.95,No visible flames or distinct smoke columns detected; potential grayish areas may be clouds/atmospheric haze rather than fire-related signals.,8193.3,196.5,7598.1,859,407,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05512.jpg,smoke,smoke,0.85,"A faint grayish-white plume rises vertically from behind structures on the left side, suggesting distant smoke.",7141.6,197.6,6584.2,859,353,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05513.jpg,smoke,none,0.95,"No visible fire signals such as flames, smoke columns, or hotspots detected in the urban landscape.",5395.9,198.7,4876.1,859,262,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05515.jpg,smoke,smoke,0.75,"Grayish haze obscuring background structures, likely smoke from ground sources.",8440.4,197.7,7809.0,859,418,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05528.jpg,smoke,smoke,0.95,Multiple grayish-white smoke plumes rising from industrial structures on distant hillsides.,9879.5,196.9,9202.4,859,492,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05533.jpg,smoke,smoke,0.7,"Possible faint haze obscuring the horizon and vegetation, suggesting smoke presence.",13419.5,198.3,12619.4,859,673,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05538.jpg,smoke,none,0.95,No visible fire signals detected; atmospheric haze present but not indicative of smoke or flames.,6976.9,198.1,6405.9,859,343,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05543.jpg,smoke,none,0.95,"No visible signs of fire, smoke columns, flames, or heat haze detected.",8752.5,197.3,8126.6,859,434,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05544.jpg,smoke,none,0.95,No visible signs of smoke or flames; clear daylight conditions with no abnormal heat signatures.,7057.3,197.6,6481.8,859,347,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05545.jpg,smoke,smoke,0.85,Grayish-white smoke columns emanating from industrial structures on the hilltop suggest controlled emissions rather than uncontrolled fires.,8881.1,196.8,8242.3,859,441,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05547.jpg,smoke,none,0.95,No visible fire signals or smoke detected; overcast sky obscures potential distant activity.,6860.8,197.9,6295.4,859,337,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05548.jpg,smoke,none,0.95,"No visible signs of active fires, smoke columns, or heat haze; the scene appears obscured by fog/mist without distinct fire-related indicators.",7319.5,197.7,6740.0,859,361,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05559.jpg,smoke,none,0.95,The image shows urban infrastructure with visible emissions but lacks signs of active fires or smoke indicative of combustion.,4552.4,197.4,4077.5,859,219,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05582.jpg,smoke,none,0.95,No visible fire signals or smoke detected; image shows urban landscape with potential cloud formations.,8368.4,196.9,7760.1,859,415,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05590.jpg,smoke,smoke,0.75,A faint grayish-white plume rising from behind a structure near the road intersection suggests smoke presence.,7611.8,196.5,7027.2,859,377,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05592.jpg,smoke,smoke,0.75,Grayish-white smoke plumes are visible near industrial structures in the distance.,15505.4,198.5,14676.1,859,782,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05594.jpg,smoke,smoke,0.85,A grayish-white plume rising from near industrial structures suggests distant smoke.,8160.6,197.6,7555.2,859,405,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05600.jpg,smoke,none,0.95,No visible signs of active fires or smoke in this urban landscape image.,7226.1,197.2,6641.1,859,356,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05601.jpg,smoke,none,0.95,No clear signs of active fires or smoke detected; haze may be due to atmospheric conditions rather than combustion sources.,9584.9,197.8,8907.2,859,477,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05604.jpg,smoke,smoke,0.75,"A distant vertical smoke plume near urban structures suggests a fire source, though no visible flames are detected.",7640.6,197.5,7057.8,859,378,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05606.jpg,smoke,none,0.95,"No clear signs of fire signals such as smoke columns, flames, or heat haze are visible in the image.",9736.2,197.4,9058.5,859,485,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05619.jpg,smoke,smoke,0.7,Hazy plumes over distant structures suggest possible smoke presence.,10479.5,197.6,9776.5,859,523,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05641.jpg,smoke,none,0.95,"The image shows a hillside with vegetation and roads, but no visible fire signals such as flames, hotspots, smoke plumes, or unnatural haze indicative of active fires.",10808.8,198.2,10106.0,859,540,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05646.jpg,smoke,none,0.95,"No fire signals such as flames, hotspots, or smoke plumes detected in the image.",7960.0,197.2,7367.8,859,395,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05654.jpg,smoke,none,0.95,No visible signs of fire activity such as smoke plumes or flames detected.,6213.2,197.6,5685.3,859,305,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05659.jpg,smoke,none,0.95,"No visible signs of fire such as flames, smoke columns, or hotspots in this image.",6766.6,196.9,6234.2,859,334,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05663.jpg,smoke,none,0.95,"No visible signs of fire (flames, hotspots) or smoke in the image; natural landscape and clear sky observed.",7186.3,198.2,6636.4,859,356,53.6
