route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05453.jpg,both,none,0.0,The image provided is too blurry and lacks detail to confidently detect any fire signals.,887.8,260.6,574.1,1201,58,101.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05458.jpg,smoke,none,0.0,No fire signals detected in the image.,784.5,260.4,463.3,1201,47,101.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05468.jpg,smoke,none,0.0,No fire signals detected in the image.,782.2,262.2,462.2,1201,47,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05489.jpg,smoke,none,0.0,The image provided is of low quality and does not show any clear signs of fire or smoke.,891.8,259.1,575.7,1201,58,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05490.jpg,smoke,none,0.0,No fire signals detected in the image.,784.4,261.6,464.8,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05495.jpg,smoke,none,0.0,No fire signals detected in the image.,781.2,259.0,464.2,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05497.jpg,smoke,none,0.0,No fire signals detected in the image.,784.4,262.2,464.9,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05498.jpg,smoke,none,0.0,No fire signals detected in the image.,786.1,262.1,466.4,1201,47,100.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05499.jpg,smoke,none,0.0,No fire signals detected in the image.,781.1,260.0,463.1,1201,47,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05504.jpg,smoke,none,0.0,No fire signals detected in the image.,785.1,261.7,466.4,1201,47,100.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05505.jpg,smoke,none,0.0,No fire signals detected in the image.,782.2,262.2,465.0,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05507.jpg,smoke,none,0.0,No fire signals detected in the image.,783.1,259.5,464.8,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05509.jpg,smoke,none,0.0,No fire signals detected in the image.,781.9,259.0,461.6,1201,47,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05510.jpg,smoke,none,0.0,No fire signals detected in the image.,784.9,261.1,463.1,1201,47,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05512.jpg,smoke,none,0.0,No fire signals detected in the image.,783.3,260.9,465.7,1201,47,100.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05513.jpg,smoke,none,0.0,No fire or smoke signals detected in the image.,804.7,261.5,482.4,1201,49,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05515.jpg,smoke,none,0.0,No fire signals detected in the image.,786.9,261.3,462.6,1201,47,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05528.jpg,smoke,none,0.0,No fire signals detected in the image.,782.3,259.0,462.3,1201,47,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05533.jpg,smoke,none,0.0,No fire signals detected in the image.,783.8,260.3,460.4,1201,47,102.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05538.jpg,smoke,none,0.0,No fire signals detected in the image.,782.3,261.2,462.0,1201,47,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05543.jpg,smoke,none,0.0,No fire signals detected in the image.,784.1,260.5,464.4,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05544.jpg,smoke,none,0.0,No fire signals detected in the image.,783.5,259.8,461.4,1201,47,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05545.jpg,smoke,none,0.0,No visible fire signals in the image.,785.8,262.1,464.7,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05547.jpg,smoke,none,0.0,No fire signals detected in the image.,783.0,261.1,464.6,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05548.jpg,smoke,none,0.0,No fire signals detected in the image.,781.5,261.2,463.6,1201,47,101.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05559.jpg,smoke,none,0.0,No fire signals detected in the image.,780.9,259.7,463.5,1201,47,101.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05582.jpg,smoke,none,0.0,No fire signals detected in the image.,783.1,262.0,464.1,1201,47,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05590.jpg,smoke,none,0.0,No fire signals detected in the image.,783.0,262.5,461.6,1201,47,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05592.jpg,smoke,none,0.0,No fire signals detected in the image.,780.0,258.9,461.3,1201,47,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05594.jpg,smoke,none,0.0,No fire signals detected in the image.,783.5,260.2,459.2,1201,47,102.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05600.jpg,smoke,none,0.0,No fire signals detected in the image.,784.1,260.9,462.5,1201,47,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05601.jpg,smoke,none,0.0,No fire signals detected in the image.,786.9,261.9,459.8,1201,47,102.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05604.jpg,smoke,none,0.0,No fire signals detected in the image.,781.1,260.0,464.5,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05606.jpg,smoke,none,0.0,No fire signals detected in the image.,784.3,262.4,464.5,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05619.jpg,smoke,none,0.0,No fire signals detected in the image.,783.4,261.5,461.4,1201,47,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05641.jpg,smoke,none,0.0,No fire signals detected in the image.,781.7,262.4,465.7,1201,47,100.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05646.jpg,smoke,none,0.0,No fire signals detected in the image.,781.2,262.5,464.5,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05654.jpg,smoke,none,0.0,No fire signals detected in the image.,784.3,261.7,462.4,1201,47,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05659.jpg,smoke,none,0.0,No fire signals detected in the image.,798.4,260.5,464.8,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05663.jpg,smoke,none,0.0,No fire signals detected in the image.,781.1,259.3,464.0,1201,47,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05667.jpg,smoke,none,0.0,No fire signals detected in the image.,784.0,262.0,465.1,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05668.jpg,smoke,none,0.0,No fire signals detected in the image.,782.9,261.0,462.9,1201,47,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05677.jpg,smoke,none,0.0,No fire signals detected in the image.,782.7,260.1,461.0,1201,47,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05680.jpg,smoke,none,0.0,No fire signals detected in the image.,784.7,261.4,464.9,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05681.jpg,smoke,none,0.0,No fire signals detected in the image.,779.8,261.7,462.4,1201,47,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05692.jpg,smoke,none,0.0,No fire or smoke signals detected in the image.,800.7,262.2,477.7,1201,49,102.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05693.jpg,smoke,none,0.0,No fire signals detected in the image.,777.8,260.0,467.1,1201,47,100.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05705.jpg,smoke,none,0.0,No fire signals detected in the image.,779.5,261.9,460.8,1201,47,102.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05709.jpg,smoke,none,0.0,No fire signals detected in the image.,784.6,261.6,463.1,1201,47,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05711.jpg,smoke,none,0.0,No fire signals detected in the image.,779.1,261.8,462.5,1201,47,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05713.jpg,smoke,none,0.0,No fire signals detected in the image.,778.5,259.9,463.4,1201,47,101.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05723.jpg,smoke,none,0.0,No fire or smoke signals detected in the image.,797.8,259.9,483.8,1201,49,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05725.jpg,smoke,none,0.0,No fire or smoke signals detected in the image.,799.9,262.1,482.1,1201,49,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05731.jpg,smoke,none,0.0,No fire signals detected in the image.,777.9,260.3,459.1,1201,47,102.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05733.jpg,smoke,none,0.0,No fire signals detected in the image.,781.1,262.3,464.5,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05754.jpg,none,none,0.0,No fire signals detected in the image.,780.7,262.7,461.5,1201,47,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05764.jpg,smoke,none,0.0,No fire signals detected in the image.,778.7,260.8,462.7,1201,47,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05766.jpg,smoke,none,0.0,No fire signals detected in the image.,777.7,261.9,466.8,1201,47,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05769.jpg,smoke,none,0.0,No fire signals detected in the image.,779.1,260.7,461.6,1201,47,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05773.jpg,smoke,none,0.0,No fire signals detected in the image.,779.1,260.7,463.8,1201,47,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05777.jpg,smoke,none,0.0,No clear signs of fire or smoke in the image.,808.9,259.9,495.6,1201,50,100.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05780.jpg,smoke,none,0.0,No fire signals detected in the image.,778.9,260.0,463.3,1201,47,101.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05785.jpg,smoke,none,0.0,No fire or smoke signals detected in the image.,801.3,262.4,486.3,1201,49,100.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05788.jpg,smoke,none,0.0,No fire or smoke signals detected in the image.,796.3,262.3,486.4,1201,49,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05793.jpg,smoke,none,0.0,The image provided is too blurry and lacks clear visual cues to confidently identify any fire signals.,923.8,260.5,607.4,1201,61,100.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05799.jpg,smoke,none,0.0,No fire signals detected in the image.,777.7,262.3,466.7,1201,47,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05818.jpg,smoke,none,0.0,No fire signals detected in the image.,784.0,261.6,464.7,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05830.jpg,smoke,none,0.0,No fire signals detected in the image.,783.2,259.1,468.2,1201,47,100.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05840.jpg,smoke,none,0.0,No fire signals detected in the image.,782.4,263.0,462.6,1201,47,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05843.jpg,smoke,none,0.0,No fire signals detected in the image.,783.2,260.3,462.0,1201,47,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05855.jpg,smoke,none,0.0,No fire signals detected in the image.,782.0,261.7,463.8,1201,47,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05858.jpg,smoke,none,0.0,No fire signals detected in the image.,781.2,261.4,465.4,1201,47,101.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05864.jpg,smoke,none,0.0,No fire signals detected in the image.,780.5,260.6,464.9,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05868.jpg,smoke,none,0.0,No fire signals detected in the image.,787.1,260.2,464.9,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05873.jpg,smoke,none,0.0,No fire or smoke signals detected in the image.,801.7,261.5,482.9,1201,49,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05875.jpg,smoke,none,0.0,No fire signals detected in the image.,784.2,262.1,464.4,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05885.jpg,smoke,none,0.0,No fire signals detected in the image.,784.2,260.6,461.5,1201,47,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05891.jpg,smoke,none,0.0,No fire signals detected in the image.,786.4,261.7,465.8,1201,47,100.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05892.jpg,smoke,none,0.0,No fire signals detected in the image.,779.8,260.1,463.5,1201,47,101.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05900.jpg,smoke,none,0.0,No fire signals detected in the image.,783.4,261.4,464.5,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05914.jpg,smoke,none,0.0,No fire signals detected in the image.,782.8,261.7,464.6,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05921.jpg,smoke,none,0.0,No fire signals detected in the image.,782.7,262.1,470.2,1201,47,100.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05924.jpg,smoke,none,0.0,No fire signals detected in the image.,786.0,260.2,468.1,1201,47,100.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05928.jpg,smoke,none,0.0,No fire signals detected in the image.,783.0,261.2,462.3,1201,47,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05934.jpg,smoke,none,0.0,No fire signals detected in the image.,783.8,261.4,462.2,1201,47,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05939.jpg,smoke,none,0.0,No fire signals detected in the image.,786.1,262.0,464.8,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05940.jpg,smoke,none,0.0,No fire signals detected in the image.,782.4,260.3,467.8,1201,47,100.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05941.jpg,smoke,none,0.0,No fire signals detected in the image.,787.7,261.0,467.5,1201,47,100.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05960.jpg,smoke,none,0.0,No fire signals detected in the image.,783.4,262.1,461.9,1201,47,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05967.jpg,smoke,none,0.0,No fire signals detected in the image.,781.7,260.5,467.0,1201,47,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05971.jpg,smoke,none,0.0,No fire signals detected in the image.,785.1,262.8,468.6,1201,47,100.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05974.jpg,smoke,none,0.0,No fire signals detected in the image.,781.3,260.9,462.5,1201,47,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05976.jpg,smoke,none,0.0,No fire signals detected in the image.,782.2,261.4,463.8,1201,47,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05987.jpg,smoke,none,0.0,No fire signals detected in the image.,780.4,261.0,464.9,1201,47,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF05996.jpg,smoke,none,0.0,No fire signals detected in the image.,780.5,260.6,460.5,1201,47,102.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06005.jpg,smoke,none,0.0,No fire signals detected in the image.,782.5,262.7,468.0,1201,47,100.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06006.jpg,smoke,none,0.0,No fire signals detected in the image.,781.9,262.1,460.0,1201,47,102.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06010.jpg,smoke,none,0.0,No fire signals detected in the image.,779.7,259.9,465.5,1201,47,101.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06025.jpg,smoke,none,0.0,No fire signals detected in the image.,781.8,261.0,466.5,1201,47,100.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06039.jpg,smoke,none,0.0,No fire signals detected in the image.,783.8,262.2,466.8,1201,47,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06041.jpg,smoke,none,0.0,No fire signals detected in the image.,782.5,259.4,463.7,1201,47,101.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06043.jpg,smoke,none,0.0,No fire signals detected in the image.,780.0,261.7,458.4,1201,47,102.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06045.jpg,smoke,none,0.0,No fire signals detected in the image.,780.7,259.2,464.0,1201,47,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06060.jpg,smoke,none,0.0,No fire signals detected in the image.,781.1,261.7,464.2,1201,47,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06068.jpg,none,none,0.0,No fire signals detected in the image.,780.8,260.2,463.5,1201,47,101.4
